fdc_id,nutrient_id,amount
168749,0,0.0
168749,0,0.0
168749,0,0.03
168749,0,5.0
168749,0,12.0
168749,0,4.0
168749,0,0.006
168749,0,0.006
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.4
168749,0,0.09
168749,0,4.0
168749,0,21.0
168749,0,0.01
168749,0,0.0
168749,0,0.0
168749,0,0.09
168749,0,0.0
168749,0,0.391
168749,0,0.03
168749,0,0.034
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.013
168749,0,0.0
168749,0,94.9
168749,0,1.64
168749,0,29.0
168749,0,6.0
168749,0,3.1
168749,0,123
168749,0,0.0
168749,0,0.24
168749,0,0.09
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.02
168749,0,6.0
168749,0,8.8
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
168749,0,0.0
169572,0,0.0
169572,0,0.0
169572,0,0.0
169572,0,95.0
169572,0,3.0
169572,0,26.0
169572,0,0.0
169572,0,0.25
169572,0,0.11
169572,0,0.0
169572,0,0.0
169572,0,3.3
169572,0,0.0
169572,0,0.0
169572,0,7.0
169572,0,11.0
169572,0,3.0
169572,0,0.002
169572,0,0.0
169572,0,0.006
169572,0,0.0
169572,0,123
169572,0,1.3
169572,0,29.0
168748,0,0.0
168748,0,0.87
168748,0,28.0
168748,0,0.0
168748,0,0.0
168748,0,95.3
168748,0,4.0
168748,0,26.0
168748,0,0.01
168748,0,0.2
168748,0,0.08
168748,0,0.0
168748,0,0.0
168748,0,3.4
168748,0,117
168748,0,0.0
168748,0,0.0
168748,0,6.0
168748,0,3.0
168748,0,0.001
168748,0,0.007
168748,0,0.0
168748,0,0.0
174145,0,0.25
174145,0,0.09
174145,0,6.0
174145,0,191
174145,0,0.0
174145,0,0.03
174145,0,5.0
174145,0,12.0
174145,0,4.0
174145,0,0.006
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.005
174145,0,0.015
174145,0,6.0
174145,0,0.02
174145,0,0.0
174145,0,6.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.77
174145,0,46.0
174145,0,92.9
174145,0,0.0
174145,0,0.0
174145,0,0.09
174145,0,4.0
174145,0,21.0
174145,0,0.01
174145,0,0.4
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.391
174145,0,0.034
174145,0,8.8
174145,0,0.0
174145,0,6.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
174145,0,0.0
169575,0,0.17
169575,0,0.06
169575,0,0.0
169575,0,0.0
169575,0,112
169575,0,0.0
169575,0,0.0
169575,0,4.0
169575,0,8.0
169575,0,3.0
169575,0,0.002
169575,0,0.005
169575,0,0.0
169575,0,4.0
169575,0,17.0
169575,0,0.01
169575,0,0.0
169575,0,0.73
169575,0,27.0
169575,0,0.0
169575,0,0.0
169575,0,95.4
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,3.3
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
169575,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,3.9
168746,0,181
168746,0,0.0
168746,0,6.0
168746,0,0.46
168746,0,0.16
168746,0,92.0
168746,0,44.2
168746,0,3.55
168746,0,43.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.012
168746,0,0.047
168746,0,0.013
168746,0,0.035
168746,0,0.0
168746,0,0.005
168746,0,0.025
168746,0,6.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.02
168746,0,6.0
168746,0,14.0
168746,0,4.0
168746,0,0.005
168746,0,0.008
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.6
168746,0,0.0
168746,0,4.0
168746,0,27.0
168746,0,0.01
168746,0,0.513
168746,0,0.041
168746,0,0.046
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.016
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.02
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,6.0
168746,0,10.1
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168746,0,0.0
168747,0,0.0
168747,0,2.97
168747,0,41.0
168747,0,0.0
168747,0,0.0
168747,0,92.8
168747,0,4.0
168747,0,33.0
168747,0,0.0
168747,0,0.36
168747,0,0.11
168747,0,0.0
168747,0,0.0
168747,0,3.9
168747,0,170
168747,0,0.0
168747,0,0.0
168747,0,7.0
168747,0,13.0
168747,0,3.0
168747,0,0.003
168747,0,0.009
168747,0,0.0
168747,0,0.0
173168,0,0.0
173168,0,1550.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.07
173168,0,0.0
173168,0,0.0
173168,0,5.0
173168,0,0.08
173168,0,0.04
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,29.8
173168,0,0.014
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.003
173168,0,0.0
173168,0,0.0
173168,0,0.3
173168,0,41.6
173168,0,371
173168,0,28.3
173168,0,0.0
173168,0,0.0
173168,0,0.04
173168,0,0.01
173168,0,0.003
173168,0,0.015
173168,0,0.058
173168,0,0.109
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.015
173168,0,0.167
173168,0,0.01
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.0
173168,0,0.4
173168,0,41.6
173168,0,0.0
173168,0,0.0
169573,0,523
169573,0,0.0
169573,0,1.0
169573,0,0.0
169573,0,0.01
169573,0,1.0
169573,0,2.0
169573,0,40.0
169573,0,0.016
169573,0,0.005
169573,0,2.0
169573,0,1.3
169573,0,0.001
169573,0,0.001
169573,0,1.0
169573,0,0.0
169573,0,1.0
169573,0,0.0
169573,0,0.0
169573,0,0.1
169573,0,9.6
169573,0,0.0
169573,0,0.0
169573,0,15.7
169573,0,125
169573,0,74.6
169573,0,0.0
169573,0,11.0
169573,0,0.03
169573,0,0.014
169573,0,0.007
169573,0,0.003
169573,0,0.0
169573,0,0.0
169573,0,0.0
169573,0,0.1
169574,0,0.0
169574,0,0.0
169574,0,2.0
169574,0,0.0
169574,0,0.006
169574,0,0.0
169574,0,0.0
169574,0,0.0
169574,0,0.0
169574,0,0.001
169574,0,0.0
169574,0,0.0
169574,0,0.06
169574,0,0.08
169574,0,23.1
169574,0,777
169574,0,0.1
169574,0,0.09
169574,0,2.0
169574,0,5.0
169574,0,5.0
169574,0,0.022
169574,0,0.015
169574,0,0.0
169574,0,0.0
169574,0,0.0
169574,0,1.6
169574,0,0.013
169574,0,0.005
169574,0,2.0
169574,0,0.0
169574,0,0.06
169574,0,6.94
169574,0,186
169574,0,69.7
169574,0,0.0
169574,0,0.0
169574,0,3.0
169574,0,21.0
169574,0,0.04
169574,0,0.1
169574,0,0.0
169574,0,0.051
169574,0,0.017
169574,0,0.008
169574,0,0.0
169574,0,0.0
169574,0,0.0
169574,0,0.0
169574,0,0.006
169574,0,0.0
169574,0,0.005
169574,0,0.011
169574,0,0.006
169574,0,0.0
169574,0,0.0
169574,0,0.0
169574,0,0.0
169574,0,0.006
169574,0,0.016
169574,0,0.1
169574,0,2.0
169574,0,2.0
169574,0,0.03
169574,0,5.58
169574,0,4.0
169574,0,0.0
173664,0,1230.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,42.5
173664,0,0.04
173664,0,0.0
173664,0,4.0
173664,0,1.0
173664,0,0.021
173664,0,0.018
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.006
173664,0,0.004
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,295
173664,0,57.5
173664,0,0.0
173664,0,2.0
173664,0,0.04
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.0
173664,0,0.013
173664,0,0.0
173664,0,0.001
173664,0,0.0
173664,0,0.0
173664,0,0.01
173664,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,66.6
174815,0,967
174815,0,0.0
174815,0,2.0
174815,0,0.04
174815,0,0.013
174815,0,0.0
174815,0,0.001
174815,0,0.0
174815,0,0.0
174815,0,231
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.04
174815,0,0.0
174815,0,4.0
174815,0,1.0
174815,0,0.021
174815,0,0.018
174815,0,0.0
174815,0,0.0
174815,0,33.4
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.006
174815,0,0.004
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.01
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
174815,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,36.0
171919,0,0.0
171919,0,0.04
171919,0,0.0
171919,0,4.0
171919,0,1.0
171919,0,0.021
171919,0,0.018
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.006
171919,0,0.004
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,2.0
171919,0,0.04
171919,0,0.0
171919,0,0.1
171919,0,250
171919,0,63.9
171919,0,0.013
171919,0,0.0
171919,0,0.001
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.01
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,0.0
171919,0,1050.0
171919,0,0.0
171919,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,263
171920,0,62.1
171920,0,0.0
171920,0,2.0
171920,0,0.04
171920,0,0.013
171920,0,0.0
171920,0,0.001
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.04
171920,0,0.0
171920,0,4.0
171920,0,1.0
171920,0,0.021
171920,0,0.018
171920,0,0.0
171920,0,0.0
171920,0,0.006
171920,0,37.9
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.004
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.01
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,0.0
171920,0,1100.0
173663,0,1150.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.013
173663,0,0.0
173663,0,0.001
173663,0,0.0
173663,0,0.0
173663,0,275
173663,0,60.3
173663,0,0.0
173663,0,2.0
173663,0,0.04
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.0
173663,0,0.04
173663,0,0.0
173663,0,4.0
173663,0,1.0
173663,0,0.0
173663,0,0.0
173663,0,39.7
173663,0,0.021
173663,0,0.018
173663,0,0.0
173663,0,0.0
173663,0,0.006
173663,0,0.004
